,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,rider_didnot_rate,active
7770,1,0,5.0,1.0,0.0,0.0,0,66.7,7.46,5.0,0,0
19018,0,1,4.0,1.0,1.0,0.0,1,100.0,6.31,5.0,1,0
1924,0,1,5.0,1.0,0.0,0.0,0,100.0,4.51,5.0,0,0
12194,2,0,5.0,1.0,1.0,0.0,1,75.0,6.05,5.0,0,1
28056,1,1,4.0,1.08,1.0,33.3,1,33.3,5.29,4.7,0,1
9695,1,2,3.1,1.0,0.0,0.0,0,100.0,4.55,4.6,0,1
39395,0,5,4.8,1.58,0.0,33.3,1,100.0,5.14,5.0,0,0
20679,1,0,5.0,1.0,1.0,0.0,0,0.0,10.16,5.0,0,0
6552,2,1,5.0,1.1,1.0,20.0,1,20.0,7.66,4.2,0,1
33273,1,2,4.5,1.1,1.0,20.0,0,20.0,4.32,4.6,0,0
11521,1,2,5.0,1.0,0.0,0.0,1,100.0,4.5,5.0,0,0
3161,1,1,4.0,1.0,1.0,0.0,0,0.0,1.12,5.0,1,0
30530,1,1,4.3,1.0,0.0,0.0,1,58.8,11.37,4.9,0,1
21905,0,7,3.8,1.2,1.0,15.0,1,80.0,1.6099999999999999,4.5,0,1
35102,0,0,5.0,1.0,0.0,0.0,0,100.0,9.49,5.0,0,0
40797,0,0,5.0,1.5,1.0,25.0,1,25.0,5.3,3.5,0,0
38831,1,6,4.8,1.09,1.0,11.8,1,23.5,2.8200000000000003,4.7,0,1
35241,0,0,4.0,1.0,0.0,0.0,0,100.0,10.22,5.0,1,0
6825,1,1,5.0,1.0,0.0,0.0,1,25.0,5.86,5.0,0,0
19835,1,1,4.0,1.0,0.0,0.0,0,100.0,1.73,5.0,1,0
36694,1,8,4.7,1.0,1.0,0.0,1,100.0,3.19,4.4,0,0
43731,0,0,4.5,1.0,1.0,0.0,0,50.0,4.07,4.5,0,1
14219,0,5,4.7,1.2,1.0,6.7,1,60.0,3.37,4.7,0,1
14142,1,1,5.0,1.0,1.0,0.0,1,100.0,5.32,5.0,0,0
5352,1,4,5.0,1.31,1.0,25.0,0,100.0,4.67,5.0,0,0
19717,2,2,5.0,1.1400000000000001,0.0,25.0,1,12.5,4.94,4.9,0,1
6649,0,0,4.0,1.0,0.0,0.0,0,100.0,0.8200000000000001,5.0,1,0
21825,0,0,5.0,1.0,1.0,0.0,0,0.0,5.83,5.0,0,1
28921,0,2,4.0,1.0,0.0,0.0,0,100.0,6.13,5.0,0,1
4777,2,0,5.0,1.0,1.0,0.0,0,100.0,8.53,5.0,0,1
47492,0,2,5.0,1.0,0.0,0.0,0,42.9,4.27,5.0,0,0
44690,0,1,5.0,1.0,0.0,0.0,0,100.0,7.83,5.0,0,0
1674,2,2,3.0,1.0,1.0,0.0,1,60.0,6.54,5.0,0,0
33974,1,0,2.0,1.0,1.0,0.0,0,100.0,1.72,5.0,0,0
3577,1,1,5.0,1.0,1.0,0.0,0,25.0,4.5600000000000005,5.0,0,0
31441,1,1,4.0,1.0,1.0,0.0,1,0.0,8.36,5.0,1,0
48760,0,0,4.0,1.0,1.0,0.0,0,0.0,3.76,5.0,1,0
15836,1,0,4.0,1.0,1.0,0.0,0,0.0,2.39,3.5,0,0
21721,1,1,5.0,1.0,1.0,0.0,1,85.7,2.39,5.0,0,1
46585,1,2,5.0,1.0,0.0,0.0,0,50.0,4.68,5.0,0,0
19529,2,2,5.0,1.0,1.0,0.0,1,100.0,7.84,5.0,0,1
4245,1,1,4.0,1.25,0.0,100.0,0,0.0,5.82,5.0,1,0
5995,0,1,4.0,1.75,1.0,100.0,0,0.0,2.16,2.0,0,0
1872,1,5,4.8,1.0,0.0,0.0,0,45.5,3.42,4.8,0,1
18769,1,2,2.5,1.0,1.0,0.0,0,0.0,1.02,5.0,0,0
36753,0,18,4.9,1.03,1.0,5.5,0,72.4,2.2800000000000002,4.8,0,1
49864,0,0,4.9,1.0,0.0,0.0,1,33.3,3.41,4.8,0,1
36402,0,2,4.0,1.0,1.0,0.0,1,100.0,15.87,5.0,1,1
18793,0,2,5.0,1.0,0.0,0.0,0,100.0,10.1,4.5,0,0
10305,1,2,4.6,1.19,1.0,12.5,1,75.0,3.71,4.5,0,1
8104,2,0,4.0,1.75,0.0,100.0,0,100.0,1.9500000000000002,5.0,1,0
45470,0,1,5.0,1.0,1.0,0.0,0,100.0,8.52,5.0,0,0
3926,0,6,4.5,1.1400000000000001,0.0,22.2,0,77.8,2.7800000000000002,4.6,0,0
37044,0,4,3.8,1.0,0.0,0.0,1,33.3,8.87,5.0,0,0
43404,0,0,4.0,1.0,0.0,0.0,0,100.0,9.37,5.0,1,0
33729,0,2,4.5,1.25,0.0,50.0,1,66.7,2.52,5.0,0,0
36136,0,2,4.0,1.0,1.0,0.0,0,25.0,2.01,4.8,0,1
10626,2,0,5.0,1.0,1.0,0.0,0,100.0,13.52,5.0,0,0
41404,1,0,4.7,1.06,1.0,12.5,0,87.5,1.47,4.6,0,1
42838,0,0,4.0,1.0,1.0,0.0,0,33.3,4.96,5.0,0,1
36160,1,9,4.6,1.0,0.0,0.0,0,54.5,2.86,4.8,0,1
39745,0,1,4.0,1.0,1.0,0.0,1,77.8,3.93,4.6,0,1
9851,0,0,5.0,1.0,1.0,0.0,1,100.0,15.13,5.0,0,0
15120,1,1,4.7,1.0,1.0,0.0,0,41.2,3.8,4.8,0,0
22380,2,2,5.0,1.0,0.0,0.0,0,90.0,9.3,5.0,0,1
24435,0,0,4.5,1.0,1.0,0.0,1,0.0,2.85,4.5,0,0
32800,1,4,5.0,1.0,1.0,0.0,1,100.0,2.6,5.0,0,0
37970,2,1,5.0,1.67,1.0,66.7,1,33.3,1.81,5.0,0,1
16872,0,0,5.0,1.0,1.0,0.0,0,100.0,4.5,5.0,0,0
34040,1,8,3.5,1.0,1.0,0.0,0,75.0,2.37,4.9,0,1
48943,1,1,4.0,1.0,1.0,0.0,1,66.7,5.2,3.3,0,1
19272,2,7,4.9,1.01,1.0,3.8,1,96.2,2.8,4.8,0,1
35611,2,1,5.0,1.0,1.0,0.0,0,100.0,1.47,5.0,0,1
18028,0,1,4.0,1.0,1.0,0.0,0,0.0,1.23,5.0,1,0
23025,1,0,4.0,1.0,1.0,0.0,1,100.0,18.05,5.0,1,1
17585,1,1,5.0,1.0,0.0,0.0,0,0.0,4.54,5.0,0,0
1037,1,1,4.0,1.0,1.0,0.0,0,0.0,11.25,5.0,1,0
12306,0,0,5.0,1.18,1.0,18.2,1,36.4,4.18,4.8,0,1
20642,0,1,4.0,1.0,1.0,0.0,0,100.0,1.58,5.0,1,0
40925,1,0,4.0,1.0,1.0,0.0,1,40.0,9.5,5.0,1,1
16799,0,1,4.0,1.0,1.0,0.0,0,33.3,5.32,5.0,1,0
48791,1,44,4.6,1.03,1.0,7.1,1,68.7,1.96,4.8,0,1
3494,0,0,4.0,1.0,0.0,0.0,0,100.0,0.5700000000000001,5.0,1,0
29224,1,0,5.0,1.0,0.0,0.0,0,50.0,1.09,5.0,0,0
29100,0,3,5.0,1.0,1.0,0.0,0,100.0,12.62,5.0,0,0
31170,2,2,5.0,1.0,1.0,0.0,0,75.0,11.16,5.0,0,0
28560,1,6,4.3,1.33,0.0,22.2,0,77.8,4.05,4.9,0,0
47762,1,1,4.0,1.0,1.0,0.0,0,100.0,12.82,5.0,0,0
49690,0,1,5.0,1.25,0.0,100.0,0,0.0,3.69,5.0,0,0
23883,2,6,4.9,1.09,1.0,14.3,1,42.9,3.9699999999999998,4.9,0,1
47578,1,1,4.0,2.63,1.0,50.0,0,100.0,3.31,5.0,1,1
14290,2,0,5.0,1.0,1.0,0.0,0,50.0,8.29,5.0,0,0
39805,0,1,4.6,1.0,1.0,0.0,0,54.5,3.19,5.0,0,0
26535,0,1,4.6,1.42,1.0,33.3,0,33.3,1.7000000000000002,4.5,0,1
1542,0,2,5.0,1.17,1.0,11.1,1,88.9,4.89,4.5,0,1
30407,2,4,2.0,1.0,0.0,0.0,1,37.5,11.52,5.0,0,0
40218,2,0,5.0,1.0,1.0,0.0,0,100.0,3.41,5.0,0,0
8460,1,1,4.7,1.0,0.0,0.0,1,50.0,6.61,4.0,0,0
46601,1,1,5.0,1.0,0.0,0.0,0,0.0,6.97,5.0,0,0
16683,1,1,4.0,1.0,1.0,0.0,0,100.0,11.72,5.0,1,0
12758,2,0,4.7,1.0,1.0,0.0,1,100.0,1.88,5.0,0,1
18508,0,8,4.6,1.05,1.0,7.3,1,79.2,4.94,4.7,0,1
6487,0,1,4.8,1.0,0.0,0.0,1,75.0,9.58,4.5,0,0
48163,2,0,5.0,1.0,0.0,0.0,0,100.0,7.93,5.0,0,1
26075,1,1,4.0,1.0,0.0,0.0,1,0.0,14.7,5.0,1,0
16046,0,4,5.0,1.0,1.0,0.0,0,80.0,13.93,4.8,0,0
11380,0,4,4.9,1.05,0.0,9.1,0,45.5,3.71,5.0,0,0
28627,1,2,5.0,1.06,1.0,9.5,1,19.0,2.09,4.7,0,1
5593,1,2,4.4,1.02,1.0,4.0,0,44.0,5.33,4.6,0,1
8864,1,1,5.0,1.0,1.0,0.0,1,50.0,4.96,5.0,0,0
275,1,5,4.6,1.1,0.0,15.4,1,69.2,4.14,5.0,0,0
2424,0,0,4.9,1.0,1.0,0.0,1,50.0,5.09,4.6,0,0
20684,0,2,4.5,1.21,1.0,33.3,1,38.9,2.25,4.8,0,1
5167,0,3,5.0,1.12,1.0,14.3,0,85.7,4.28,5.0,0,1
24825,0,2,5.0,1.0,1.0,0.0,0,100.0,2.19,5.0,0,0
25992,1,0,4.0,1.0,0.0,0.0,0,100.0,1.9300000000000002,5.0,1,0
32107,1,1,4.0,1.0,1.0,0.0,1,0.0,2.0,5.0,1,0
30625,1,2,4.2,1.11,1.0,14.3,1,85.7,2.5,4.7,0,0
4953,1,3,4.3,1.3,0.0,25.0,1,55.0,3.01,4.9,0,1
31598,2,4,4.9,1.07,1.0,15.4,0,38.5,3.14,4.5,0,1
49190,1,4,5.0,1.0,0.0,0.0,0,50.0,3.43,4.8,0,0
7566,2,1,5.0,1.0,1.0,0.0,0,100.0,14.74,5.0,0,0
23160,1,3,4.4,1.05,1.0,20.0,0,100.0,0.92,4.4,0,0
22536,0,0,4.0,1.0,1.0,0.0,1,20.0,4.63,5.0,0,1
13883,0,1,4.0,1.0,1.0,0.0,0,66.7,5.63,5.0,0,1
48839,0,0,5.0,1.0,1.0,0.0,0,0.0,0.68,4.0,0,0
6785,1,0,4.0,1.0,1.0,0.0,1,0.0,43.41,5.0,0,0
4164,0,1,4.0,1.0,1.0,0.0,1,100.0,1.98,4.0,0,0
17560,0,1,4.0,1.0,0.0,0.0,1,0.0,3.3,5.0,1,0
5556,1,8,3.6,1.06,1.0,6.7,0,46.7,5.93,4.9,0,1
22023,1,12,4.4,1.08,1.0,3.8,1,69.2,3.41,4.8,0,1
25096,0,1,4.0,1.0,0.0,0.0,0,0.0,4.24,5.0,0,0
4541,1,2,5.0,1.0,1.0,0.0,1,85.7,15.43,5.0,0,1
5609,1,4,5.0,1.0,1.0,0.0,1,25.0,3.07,4.5,0,1
48612,2,3,4.1,1.01,1.0,5.0,1,62.5,2.54,4.7,0,1
48746,1,30,5.0,1.01,0.0,3.1,0,65.6,3.09,4.9,0,0
10565,2,0,4.0,1.0,1.0,0.0,0,100.0,6.11,5.0,1,1
30594,1,0,5.0,1.0,1.0,0.0,1,100.0,1.96,5.0,0,0
15041,0,2,5.0,1.0,1.0,0.0,0,100.0,1.38,5.0,0,0
5448,0,2,4.6,1.0,1.0,0.0,1,54.5,3.1,4.8,0,0
20724,1,4,4.0,1.0,1.0,0.0,0,50.0,7.77,5.0,0,0
28507,0,4,3.7,1.56,1.0,50.0,0,25.0,3.17,5.0,0,0
28422,0,1,4.7,1.04,1.0,14.3,0,57.1,4.55,4.9,0,0
44113,0,0,5.0,1.0,0.0,0.0,0,0.0,8.47,4.5,0,0
4873,1,0,5.0,1.0,0.0,0.0,0,57.9,3.98,4.8,0,1
30600,2,2,4.5,1.0,1.0,0.0,1,0.0,0.91,5.0,0,1
12679,0,2,5.0,1.0,1.0,0.0,1,0.0,1.92,5.0,0,0
40506,1,2,5.0,1.0,1.0,0.0,1,77.8,10.57,5.0,0,0
4106,1,3,4.8,1.28,1.0,12.5,0,87.5,7.16,4.8,0,1
37810,1,12,4.8,1.01,1.0,1.9,0,71.7,2.02,4.8,0,1
25392,0,0,4.0,1.0,1.0,0.0,0,100.0,4.59,5.0,0,0
6363,1,0,4.7,1.0,1.0,0.0,1,25.0,14.69,4.5,0,0
33345,1,0,4.0,1.0,1.0,0.0,0,0.0,2.32,5.0,1,0
30089,0,1,4.0,1.0,0.0,0.0,0,50.0,7.37,5.0,1,0
46845,1,2,4.0,1.0,1.0,0.0,0,100.0,2.99,3.0,1,0
45008,2,0,4.0,1.0,0.0,0.0,1,66.7,13.75,5.0,0,0
17017,1,7,4.4,1.2,1.0,5.3,0,100.0,1.49,4.9,0,0
31648,2,6,4.9,1.04,0.0,8.3,1,41.7,1.9,4.6,0,1
38172,1,1,4.0,1.0,1.0,0.0,1,100.0,1.38,5.0,1,0
38903,1,5,4.5,1.0,0.0,0.0,0,88.9,2.48,4.6,0,0
7319,0,0,4.7,1.0,1.0,0.0,1,66.7,16.94,4.7,0,0
46666,1,3,5.0,1.0,1.0,0.0,1,33.3,3.06,4.3,0,0
5707,1,1,5.0,1.0,1.0,0.0,0,100.0,7.38,5.0,0,1
35481,2,0,5.0,1.0,1.0,0.0,1,0.0,1.82,5.0,0,1
49335,0,2,5.0,1.0,1.0,0.0,0,100.0,10.34,5.0,0,0
6673,0,2,4.0,1.25,0.0,25.0,1,25.0,14.39,4.8,1,0
12966,0,1,5.0,1.04,1.0,16.7,1,83.3,3.04,4.8,0,0
1593,2,8,4.6,1.27,1.0,37.2,0,25.6,2.88,4.8,0,1
22811,2,4,5.0,1.09,1.0,20.5,1,82.1,5.31,4.9,0,1
27594,0,0,5.0,1.0,1.0,0.0,0,0.0,4.49,5.0,0,0
28506,1,5,4.8,1.22,1.0,11.1,0,66.7,7.5600000000000005,4.1,0,1
40433,1,1,5.0,1.0,0.0,0.0,0,100.0,3.11,3.0,0,0
23983,0,1,4.0,1.0,0.0,0.0,1,0.0,3.14,4.0,1,0
22501,0,2,5.0,1.0,1.0,0.0,0,100.0,0.55,5.0,0,0
37721,0,2,5.0,1.01,1.0,5.6,1,44.4,3.61,5.0,0,1
37457,1,1,4.0,1.0,0.0,0.0,0,100.0,8.56,5.0,1,0
37641,1,12,5.0,1.0,1.0,0.9,1,80.0,1.8399999999999999,4.7,0,1
44067,2,0,5.0,1.11,1.0,14.3,0,71.4,3.44,5.0,0,0
42955,1,1,5.0,1.04,1.0,14.3,1,57.1,7.69,4.9,0,1
7416,2,0,5.0,1.0,1.0,0.0,0,0.0,4.5600000000000005,5.0,0,1
15473,0,2,4.0,1.07,1.0,14.3,1,57.1,5.74,4.9,0,0
40293,0,10,4.6,1.1,1.0,11.1,1,33.3,4.62,4.9,0,1
49150,2,1,5.0,1.0,1.0,0.0,1,100.0,12.07,5.0,0,0
28365,1,6,4.9,1.0,1.0,0.0,1,97.7,4.89,4.7,0,1
36400,1,0,4.0,1.0,1.0,0.0,1,33.3,16.03,3.7,0,1
7647,2,0,5.0,1.0,1.0,0.0,1,100.0,13.17,5.0,0,0
7602,0,5,4.9,1.0,1.0,0.0,0,79.6,1.85,4.9,0,1
10025,1,7,4.9,1.11,1.0,9.5,0,57.1,2.58,4.8,0,1
2404,1,0,4.0,1.25,1.0,100.0,0,0.0,0.89,5.0,0,1
25337,2,0,5.0,1.0,1.0,0.0,0,100.0,0.71,5.0,0,0
13410,0,0,5.0,1.0,1.0,0.0,0,20.0,4.3,4.8,0,1
16839,1,1,4.0,1.0,1.0,0.0,1,100.0,15.49,5.0,1,0
27180,1,23,4.8,1.03,1.0,8.6,1,88.6,1.03,4.6,0,0
32474,1,0,5.0,1.0,0.0,0.0,0,20.0,3.5300000000000002,4.6,0,0
49765,1,2,4.3,1.0,1.0,0.0,0,33.3,10.82,5.0,0,0
13544,1,2,5.0,1.38,1.0,25.0,0,50.0,17.78,4.5,0,0
45410,1,0,4.0,1.0,1.0,0.0,0,100.0,5.73,5.0,1,0
25792,2,0,5.0,1.17,1.0,33.3,1,100.0,9.81,5.0,0,1
6766,1,0,3.3,1.0,0.0,0.0,0,0.0,7.59,5.0,0,1
33174,1,2,3.3,1.0,1.0,0.0,1,66.7,2.75,5.0,0,1
48884,1,0,5.0,1.17,0.0,15.4,0,69.2,3.44,4.9,0,1
34216,1,6,5.0,1.11,0.0,14.3,0,71.4,1.15,4.9,0,0
1935,0,0,5.0,1.0,0.0,0.0,0,33.3,8.22,5.0,0,0
40632,0,0,3.7,1.0,1.0,0.0,1,25.0,9.29,5.0,0,0
19983,1,1,4.5,1.0,0.0,0.0,0,66.7,5.71,5.0,0,1
47640,1,11,3.2,1.04,0.0,11.8,0,70.6,1.13,4.8,0,0
44635,0,0,5.0,1.0,1.0,0.0,1,25.0,2.58,5.0,0,1
22230,0,1,2.3,1.04,1.0,8.3,1,16.7,5.35,4.7,0,1
18745,1,2,5.0,1.0,0.0,0.0,1,100.0,1.22,5.0,0,0
41498,2,2,5.0,1.0,1.0,0.0,0,0.0,7.83,5.0,0,0
18154,2,2,5.0,1.33,1.0,16.7,0,16.7,10.43,5.0,0,1
9675,1,0,4.0,1.0,0.0,0.0,0,100.0,1.02,5.0,1,0
47747,0,2,5.0,1.0,0.0,0.0,1,0.0,4.73,5.0,0,0
19561,0,0,5.0,1.44,1.0,25.0,0,100.0,12.3,5.0,0,0
2160,0,17,5.0,1.18,1.0,17.6,0,35.3,3.08,4.9,0,0
3469,1,1,4.0,1.0,0.0,0.0,0,0.0,1.19,5.0,1,0
11907,1,7,4.6,1.22,0.0,25.0,0,39.3,3.6,4.7,0,1
25345,1,0,4.0,1.0,1.0,0.0,0,100.0,2.27,5.0,1,0
43883,0,1,5.0,1.0,0.0,0.0,1,0.0,1.94,4.0,0,0
23527,1,0,5.0,1.0,0.0,0.0,1,66.7,13.9,5.0,0,1
43592,0,4,5.0,1.08,0.0,25.0,0,75.0,3.38,4.9,0,1
48647,1,0,5.0,1.0,1.0,0.0,0,0.0,18.37,4.0,0,0
16475,1,1,5.0,1.0,1.0,0.0,1,100.0,26.0,5.0,0,0
46072,0,4,4.8,1.13,0.0,7.7,0,38.5,3.8200000000000003,4.8,0,0
21489,1,0,4.0,1.0,1.0,0.0,0,100.0,3.24,5.0,0,0
28614,1,1,4.8,1.23,1.0,23.1,1,53.8,3.5300000000000002,4.5,0,1
20710,1,8,5.0,1.0,1.0,0.0,1,62.5,1.83,5.0,0,0
13778,2,2,4.7,1.0,1.0,0.0,0,83.3,4.36,4.8,0,1
48637,1,1,4.0,1.0,1.0,0.0,1,0.0,15.88,5.0,1,0
29942,1,3,5.0,1.0,0.0,0.0,0,33.3,3.21,5.0,0,0
40932,0,2,4.5,1.0,0.0,0.0,0,100.0,3.54,5.0,0,0
24456,0,0,4.5,1.0,1.0,0.0,0,0.0,6.54,5.0,0,0
1614,1,4,4.9,1.02,1.0,5.3,0,72.0,1.65,4.8,0,1
16400,0,1,5.0,1.0,1.0,0.0,0,0.0,2.0,5.0,0,0
46013,2,0,4.5,1.0,1.0,0.0,0,66.7,5.14,5.0,0,0
6177,1,2,4.0,1.25,1.0,25.0,1,100.0,12.0,4.8,1,1
38965,1,0,4.0,1.0,0.0,0.0,0,0.0,1.24,5.0,1,0
18732,1,0,4.0,1.0,1.0,0.0,0,100.0,4.42,5.0,1,0
23284,0,10,4.9,1.13,1.0,27.7,1,74.5,3.5700000000000003,4.8,0,1
1686,0,0,4.0,1.0,1.0,0.0,0,100.0,3.93,5.0,1,0
34387,0,3,4.8,1.15,1.0,11.1,0,66.7,4.09,4.9,0,1
21251,1,4,5.0,1.08,1.0,8.3,0,83.3,1.56,4.5,0,0
26823,1,0,4.5,2.13,1.0,50.0,0,0.0,3.14,5.0,0,0
40029,0,4,4.7,1.31,0.0,25.0,0,25.0,8.92,5.0,0,0
6587,1,2,5.0,1.0,1.0,0.0,1,100.0,1.94,5.0,0,0
18351,0,1,4.0,2.0,0.0,100.0,0,100.0,2.7199999999999998,3.0,1,0
44651,0,1,5.0,1.0,0.0,0.0,0,100.0,10.64,5.0,0,0
22322,1,1,5.0,1.0,1.0,0.0,0,100.0,11.87,5.0,0,0
21830,1,0,5.0,1.0,1.0,0.0,0,50.0,14.29,5.0,0,1
13591,2,5,5.0,1.11,0.0,11.1,1,44.4,7.54,5.0,0,1
24787,0,26,4.7,1.21,1.0,25.8,1,79.0,1.9500000000000002,4.3,0,1
20623,0,2,5.0,1.0,1.0,0.0,1,66.7,7.29,5.0,0,0
49525,2,0,4.0,1.0,1.0,0.0,0,100.0,14.6,5.0,1,1
5432,1,5,3.6,1.02,1.0,6.3,0,100.0,4.46,4.8,0,1
37629,0,0,5.0,1.0,1.0,0.0,0,0.0,2.29,5.0,0,0
27242,1,2,4.5,1.88,1.0,50.0,0,0.0,1.2,5.0,0,0
2293,1,2,5.0,1.0,1.0,0.0,0,50.0,4.16,5.0,0,0
34865,1,37,5.0,1.04,0.0,8.1,1,72.6,6.49,4.5,0,0
47336,1,0,5.0,1.0,1.0,0.0,0,100.0,15.26,5.0,0,1
851,0,0,4.0,1.0,1.0,0.0,1,100.0,6.59,4.5,0,0
45879,1,2,4.8,1.0,0.0,0.0,0,92.3,3.08,4.7,0,1
16757,1,1,4.0,1.0,1.0,0.0,0,100.0,16.46,5.0,1,0
21031,1,1,4.0,1.0,1.0,0.0,0,50.0,4.65,4.5,1,0
38183,2,2,5.0,1.0,1.0,0.0,0,91.7,2.41,4.8,0,1
47721,0,1,4.0,1.0,0.0,0.0,1,100.0,1.77,5.0,1,0
45493,2,1,5.0,1.0,1.0,0.0,0,50.0,5.87,5.0,0,0
45652,0,2,4.0,1.0,0.0,0.0,0,0.0,6.79,5.0,0,0
2149,2,0,4.0,1.0,0.0,0.0,0,100.0,10.85,5.0,1,0
34697,1,4,4.0,1.06,0.0,25.0,0,50.0,4.91,5.0,0,0
31891,1,1,4.0,1.0,1.0,0.0,0,0.0,1.27,5.0,1,0
26509,0,1,4.0,1.0,1.0,0.0,0,0.0,37.08,5.0,1,0
15124,1,5,4.9,1.0,1.0,0.0,1,88.9,5.4,5.0,0,1
689,0,0,4.0,1.0,1.0,0.0,0,0.0,3.47,5.0,1,0
47277,0,2,5.0,1.0,0.0,0.0,1,0.0,1.06,4.5,0,1
30522,0,0,5.0,1.0,0.0,0.0,0,75.0,5.5600000000000005,5.0,0,0
28201,0,1,4.0,1.0,1.0,0.0,1,100.0,6.25,5.0,0,0
33682,0,2,5.0,1.42,1.0,33.3,0,66.7,26.02,5.0,0,0
306,2,1,5.0,1.0,0.0,0.0,1,0.0,1.6400000000000001,5.0,0,0
29478,0,2,5.0,1.0,1.0,0.0,0,100.0,1.5,4.8,0,1
40127,0,4,5.0,1.08,1.0,16.7,1,50.0,3.03,4.7,0,0
9663,1,0,5.0,1.0,0.0,0.0,0,0.0,1.03,5.0,0,0
18606,1,0,4.3,1.1,1.0,20.0,0,40.0,1.94,4.8,0,0
18987,1,1,5.0,1.0,1.0,0.0,0,100.0,56.53,5.0,0,0
15485,2,1,4.5,1.0,1.0,0.0,0,25.0,1.0,4.8,0,1
12256,0,1,5.0,1.05,1.0,9.1,0,9.1,5.13,4.9,0,0
31998,0,1,5.0,1.0,1.0,0.0,1,66.7,5.18,4.7,0,1
13034,1,1,4.0,1.0,0.0,0.0,0,0.0,5.42,5.0,0,0
36789,0,1,5.0,1.0,0.0,0.0,0,100.0,14.2,5.0,0,0
34073,2,0,5.0,1.0,1.0,0.0,0,100.0,2.5300000000000002,5.0,0,1
46259,1,0,3.3,1.0,1.0,0.0,0,100.0,2.45,5.0,0,0
11313,1,0,5.0,1.0,1.0,0.0,0,100.0,1.15,5.0,0,1
17724,0,1,5.0,1.0,1.0,0.0,0,100.0,2.02,5.0,0,0
17059,0,1,5.0,1.0,1.0,0.0,0,100.0,7.94,5.0,0,1
9533,1,1,4.0,1.0,0.0,0.0,0,100.0,33.6,4.0,0,0
38590,2,1,5.0,1.0,0.0,0.0,1,28.6,6.78,5.0,0,1
12435,0,0,5.0,1.5,1.0,100.0,0,100.0,5.13,5.0,0,0
9558,1,1,3.8,1.07,1.0,9.5,0,47.6,2.76,4.6,0,1
41176,1,2,4.0,1.0,1.0,0.0,0,60.0,13.59,4.8,0,0
25937,1,3,4.7,1.42,1.0,33.3,1,100.0,1.79,5.0,0,1
17066,1,0,5.0,1.0,0.0,0.0,0,0.0,5.57,5.0,0,0
8307,1,5,4.2,1.0,1.0,0.0,0,61.5,3.5,4.6,0,1
4686,1,1,4.0,1.0,1.0,0.0,1,0.0,0.6900000000000001,4.0,1,0
33061,1,0,5.0,1.0,0.0,0.0,0,100.0,2.17,5.0,0,0
13451,0,1,4.0,1.0,1.0,0.0,0,100.0,2.8200000000000003,5.0,0,0
48462,1,1,5.0,2.0,1.0,50.0,1,100.0,7.43,5.0,0,1
17534,0,0,4.0,1.0,1.0,0.0,1,100.0,5.29,5.0,1,1
44846,0,0,4.0,1.0,1.0,0.0,1,0.0,2.15,5.0,0,1
41816,1,5,4.4,1.0,1.0,0.0,1,82.4,1.49,4.2,0,1
48312,0,0,4.0,1.0,0.0,0.0,0,100.0,5.9,5.0,1,0
37409,0,0,5.0,1.0,1.0,0.0,1,0.0,8.15,5.0,0,0
8540,1,3,4.8,1.02,1.0,8.3,0,66.7,1.9500000000000002,4.4,0,0
25802,1,13,4.7,1.1400000000000001,0.0,12.8,1,85.1,6.15,4.7,0,1
47967,1,6,3.3,1.0,0.0,0.0,0,80.0,6.6,4.7,0,0
16110,1,14,5.0,1.0,1.0,0.0,1,68.3,1.18,4.4,0,1
4123,0,1,3.0,1.0,1.0,0.0,0,100.0,13.8,5.0,0,0
41773,0,0,4.0,1.0,0.0,0.0,0,100.0,3.51,5.0,1,1
33642,1,4,4.4,1.03,1.0,11.1,0,88.9,2.34,4.9,0,1
30564,2,2,3.8,1.45,0.0,40.0,0,0.0,3.24,5.0,0,1
47687,0,3,5.0,1.0,1.0,0.0,1,100.0,1.99,5.0,0,0
21547,1,0,4.5,1.0,1.0,0.0,0,100.0,3.47,3.5,0,0
17412,1,3,4.0,1.0,1.0,0.0,0,88.2,3.13,4.9,0,0
22169,1,4,5.0,1.31,1.0,25.0,0,75.0,1.3599999999999999,5.0,0,0
46311,1,1,5.0,1.0,0.0,0.0,0,100.0,18.14,5.0,0,0
18482,1,0,5.0,1.0,1.0,0.0,1,0.0,3.95,5.0,0,0
15933,1,1,5.0,1.0,0.0,0.0,1,0.0,0.96,5.0,0,0
3522,0,2,4.0,1.0,1.0,0.0,0,80.0,1.97,5.0,0,0
16774,2,5,4.9,1.07,1.0,10.0,1,60.0,2.02,4.8,0,1
23415,0,4,5.0,1.02,1.0,4.5,1,77.3,2.69,5.0,0,1
3607,1,0,5.0,1.0,1.0,0.0,0,33.3,2.39,4.7,0,0
19865,0,1,4.0,1.0,1.0,0.0,1,100.0,5.03,4.5,1,0
45509,2,4,4.4,1.03,1.0,6.7,1,46.7,16.05,5.0,0,1
24898,1,1,5.0,1.08,1.0,33.3,0,66.7,6.89,5.0,0,0
16588,2,5,5.0,1.0,1.0,0.0,0,40.0,6.85,4.6,0,0
19612,1,0,5.0,1.0,0.0,0.0,1,0.0,10.78,5.0,0,0
25612,2,1,4.0,1.0,0.0,0.0,0,100.0,9.08,5.0,1,0
